audio_id,domain
mss2ksh03s003_set003101,"['1.33', '12']"
fcn3sem00s162_set162018,"['0.94', '13']"
fss4yhj00s060_set060018,"['1.13', '7']"
mkn2ase00s096_set096010,"['0.25', '12']"
fkn4ceh00s189_set189047,"['0.57', '9']"
fcn4jbs00s042_set042022,"['0.42', '18']"
mcn4aib00s197_set197081,"['0.67', '10']"
fcb3kks00s158_set158083,"['1.4', '3']"
fkn2lho00s100_set100097,"['1.43', '13']"
fkn2jsy02s065_set065003,"['0.37', '8']"
fss2hyl00s058_set058006,"['0.3', '6']"
mjn5kcr00s106_set106090,"['0.3', '12']"
fkw3hhy00s039_set039026,"['1.07', '4']"
mss3kjp00s094_set094091,"['1.36', '12']"
mss4kyc00s041_set041065,"['0.29', '13']"
fkb3ksm00s121_set121100,"['0.66', '7']"
mss2pgy00s066_set066036,"['1.18', '19']"
mkn1hgc00s084_set084040,"['0.43', '8']"
fjb4jho00s091_set091025,"['0.44', '20']"
mjn2jkh01s103_set103036,"['1.22', '6']"
fkw3pes00s185_set185075,"['0.88', '15']"
fcn1sjr00s192_set192026,"['1.38', '10']"
fss3sjw00s096_set096042,"['0.91', '13']"
mss3hsw00s074_set074026,"['0.33', '7']"
mcn3ksy00s026_set026025,"['0.51', '7']"
fkw2lsy01s166_set166003,"['1.31', '4']"
fjb2khy00s083_set083035,"['0.34', '15']"
mcn3jkh02s120_set120078,"['0.76', '6']"
fcn3lci00s118_set118093,"['0.83', '10']"
fss3yjs00s072_set072017,"['1.38', '5']"
mkn4kjs04s087_set087022,"['0.96', '12']"
mss4ljw00s039_set039029,"['0.38', '12']"
fjn3jmj00s107_set107047,"['1.17', '5']"
fkw2jyj00s108_set108033,"['1.03', '24']"
fjb3cks02s105_set105029,"['0.93', '10']"
mss3ykh00s022_set022046,"['1.35', '12']"
fss3yjs00s072_set072102,"['1.34', '23']"
fss2cyh00s056_set056087,"['0.68', '23']"
fkn2sjs01s123_set123101,"['0.53', '5']"
mkn4csw00s060_set060023,"['0.58', '20']"
mjn2shr00s114_set114054,"['0.91', '19']"
fcn3lci00s118_set118081,"['1.29', '8']"
mss2hsc00s064_set064065,"['0.38', '14']"
mss4lsw00s045_set045030,"['1.44', '17']"
fkn3hej00s104_set104023,"['0.26', '18']"
mss2nys00s006_set006018,"['0.55', '12']"
fjb2kmj00s044_set044075,"['1.46', '13']"
fkw3lsh00s035_set035024,"['0.89', '10']"
mkn3koh01s048_set048073,"['0.32', '10']"
fss3hsa00s141_set141083,"['0.37', '6']"
fkn2jsy02s065_set065101,"['1.13', '6']"
mjn3jhg00s059_set059017,"['0.5', '7']"
mss3jyj01s146_set146048,"['1.23', '20']"
fkb2lsj00s112_set112031,"['0.64', '19']"
mcn3ldi00s028_set028021,"['0.59', '13']"
mss2hhg00s081_set081017,"['0.33', '7']"
fcn5msh00s168_set168028,"['1.39', '12']"
mss3cwl00s088_set088051,"['0.94', '18']"
fjb3ohs00s090_set090014,"['0.65', '14']"
fkw2phs01s165_set165001,"['0.78', '9']"
mss4kyc00s041_set041028,"['1.3', '4']"
mkw4cws00s112_set112022,"['0.2', '19']"
fkn2lho00s100_set100100,"['0.58', '17']"
mkn2kcy00s069_set069027,"['0.77', '11']"
fcn3lms00s110_set110090,"['1.37', '10']"
fjn2ksh01s018_set018007,"['0.56', '7']"
mkn2ljw01s124_set124033,"['0.83', '19']"
fkn3kky00s137_set137041,"['1.24', '19']"
fcn4jbs00s042_set042034,"['1.43', '25']"
fss3khj01s086_set086024,"['1.08', '9']"
mcn4aib00s197_set197012,"['0.34', '5']"
fjn3pbk00s135_set135048,"['0.97', '16']"
mkn3kgh00s111_set111077,"['0.81', '15']"
fkb4cys00s069_set069087,"['0.63', '15']"
mkn4kbj00s097_set097035,"['0.3', '15']"
mjn2kcs01s056_set056017,"['1.47', '21']"
fkn3hej00s104_set104056,"['0.81', '23']"
mss4lyn00s104_set104006,"['0.32', '12']"
mcn4aib00s197_set197037,"['0.3', '20']"
fkn3hmh00s144_set144015,"['0.3', '13']"
mss3kjy01s099_set099054,"['0.22', '4']"
mkn2kjs03s027_set027012,"['0.53', '19']"
fkn2ley00s124_set124089,"['0.71', '9']"
fjb1sjh00s103_set103020,"['0.22', '18']"
mcn3lgh00s150_set150062,"['0.36', '16']"
mss3lch03s148_set148024,"['0.44', '21']"
mjn2jiw00s162_set162019,"['1.46', '8']"
fjb3pjy00s106_set106052,"['0.65', '13']"
mkw2agh00s076_set076052,"['1.0', '4']"
fkn2kkw00s132_set132069,"['1.02', '15']"
mss1ahj01s009_set009022,"['0.87', '6']"
mss4ksb00s098_set098037,"['0.36', '4']"
fkn2jsy01s033_set033048,"['0.58', '9']"
mkn4kbj00s097_set097050,"['0.63', '10']"
fjb2kmj00s044_set044020,"['0.21', '23']"
mss3kah00s160_set160038,"['0.36', '9']"
fjn2jhj01s152_set152034,"['1.05', '14']"
fkb2smj00s059_set059102,"['0.21', '12']"
fcn3cks01s048_set048019,"['0.88', '5']"
mkn3kgh00s111_set111003,"['0.53', '25']"
fkw2jyj00s108_set108043,"['1.21', '8']"
mkn4kbj00s097_set097027,"['0.37', '11']"
mjn3ksh04s052_set052095,"['1.33', '8']"
mkn2yjs01s079_set079094,"['0.84', '11']"
mkw4ljg00s190_set190023,"['1.03', '26']"
fjn3pbk00s135_set135034,"['0.69', '7']"
mkw4oys00s119_set119056,"['1.29', '10']"
mjn3jhg00s059_set059077,"['0.49', '7']"
fkn3kja00s160_set160003,"['0.45', '12']"
mkn4kbj00s097_set097074,"['1.12', '17']"
fkn3kky00s137_set137002,"['1.33', '11']"
fcn3hys00s093_set093067,"['1.1', '17']"
mjn2kgj00s083_set083027,"['0.85', '8']"
fjn4jms01s153_set153015,"['0.84', '7']"
mjn4hbs00s170_set170016,"['1.39', '16']"
fjb2psj00s064_set064001,"['0.25', '6']"
mkn3koh01s048_set048001,"['1.46', '19']"
fkn4ceh00s189_set189049,"['0.9', '21']"
fjb3kjs02s062_set062083,"['1.4', '11']"
fcn4lsd00s007_set007088,"['0.94', '12']"
mcn3kgh01s181_set181031,"['0.56', '12']"
fjb4jho00s091_set091017,"['0.88', '16']"
mss3kah00s160_set160097,"['0.81', '20']"
fss3pmj00s128_set128033,"['0.49', '16']"
fkb4cys00s069_set069039,"['1.22', '9']"
fjb3lbh01s076_set076048,"['1.17', '13']"
fkn1lyo00s175_set175040,"['0.3', '4']"
fkn2kkw00s132_set132003,"['1.3', '16']"
fkn3kse00s041_set041018,"['0.26', '22']"
fkb4keh00s031_set031073,"['1.47', '6']"
mss2pug00s007_set007028,"['1.25', '11']"
mjn2kcs01s056_set056078,"['1.36', '8']"
mjn3skj00s153_set153066,"['0.3', '16']"
mss4eks00s017_set017088,"['0.87', '15']"
mkn4kjs04s087_set087037,"['1.31', '6']"
mss3hsw00s074_set074077,"['0.24', '18']"
fkw3kcs00s198_set198046,"['1.35', '7']"
mss4ljw00s039_set039016,"['0.24', '13']"
mkw2agh00s076_set076002,"['0.92', '16']"
fjb4sye00s080_set080066,"['0.84', '13']"
fss2keh01s067_set067035,"['0.32', '14']"
fkb4lks00s077_set077032,"['0.37', '15']"
mcn2pms00s131_set131010,"['1.28', '6']"
fjn3hks00s061_set061088,"['1.31', '12']"
fss2ljk00s024_set024058,"['1.15', '23']"
mkw4hym00s199_set199029,"['0.65', '14']"
fcn4yyo00s181_set181051,"['1.05', '19']"
mss2msi00s122_set122032,"['0.68', '15']"
mcn3sgs00s036_set036036,"['1.15', '18']"
fjb3cks02s105_set105083,"['1.06', '18']"
mcn2jjs01s085_set085032,"['0.71', '16']"
fcn3pej00s139_set139018,"['0.77', '20']"
mss2ksh05s065_set065026,"['0.21', '10']"
fkb4lks00s077_set077088,"['1.42', '15']"
mjn2jyg01s141_set141010,"['0.67', '10']"
mss3kah00s160_set160026,"['0.35', '8']"
mss1lch02s008_set008036,"['1.37', '8']"
fss1kej00s068_set068087,"['0.72', '14']"
mss2shy01s067_set067091,"['0.44', '13']"
fjn3pyh00s030_set030095,"['1.35', '10']"
fkw3pes00s185_set185004,"['0.79', '8']"
mkn2ase00s096_set096067,"['1.46', '27']"
mss3lky00s020_set020058,"['1.11', '14']"
mss2psj01s061_set061021,"['0.3', '20']"
mkn2yjs01s079_set079099,"['0.4', '8']"
fss2ljs01s082_set082011,"['1.11', '4']"
mss3kjs05s147_set147083,"['0.94', '15']"
mcn4pcg00s109_set109073,"['0.98', '13']"
mjn1chs00s198_set198093,"['1.39', '11']"
mkn3jyj02s183_set183050,"['0.34', '14']"
mkn4eds00s014_set014012,"['1.37', '13']"
mkn2dhs00s015_set015062,"['0.29', '12']"
fkn2jjs00s051_set051089,"['1.27', '18']"
mkn2lkm00s029_set029052,"['0.75', '30']"
fjb3cks02s105_set105012,"['0.24', '8']"
mcn4pcg00s109_set109083,"['1.49', '16']"
mkn4pgs00s139_set139103,"['0.74', '8']"
mkn3jip00s034_set034056,"['1.02', '20']"
mjn3phs02s047_set047060,"['0.93', '22']"
mcn2hsh02s057_set057096,"['0.91', '14']"
mcn2ojp00s049_set049012,"['1.44', '5']"
fss1jsk00s092_set092060,"['0.55', '7']"
fss3khs01s025_set025001,"['1.11', '21']"
mss3ajh01s013_set013072,"['0.92', '13']"
mkw2agh00s076_set076030,"['0.64', '16']"
mss2psj01s061_set061047,"['1.17', '22']"
mkw3lbc00s023_set023096,"['0.92', '7']"
mcn3kss00s144_set144078,"['0.26', '14']"
fss1ksh02s019_set019067,"['0.61', '17']"
mjn2hhs01s016_set016069,"['0.23', '10']"
fcn4ksj00s038_set038044,"['1.28', '16']"
mss2lsm00s011_set011098,"['0.77', '10']"
fkn3hsh00s156_set156017,"['0.98', '4']"
mkn4jmc00s166_set166086,"['1.23', '6']"
fjb1shk00s183_set183095,"['0.47', '8']"
mkw4ljg00s190_set190051,"['1.43', '7']"
mjn2kcs01s056_set056101,"['1.08', '3']"
fkw2phs01s165_set165055,"['0.52', '12']"
fjn3jmj00s107_set107012,"['0.63', '16']"
mkn4phc00s115_set115102,"['1.27', '13']"
mkn2htw00s134_set134004,"['0.78', '6']"
fjn2pkr00s050_set050006,"['0.71', '10']"
fjb4koh00s075_set075052,"['0.84', '4']"
fjn3jks00s040_set040010,"['0.44', '7']"
mkw4oys00s119_set119003,"['0.98', '9']"
mkn2kcy00s069_set069005,"['1.47', '25']"
mss5ssh01s035_set035017,"['0.87', '7']"
mkn2kgy00s195_set195099,"['1.42', '17']"
fkw3khj00s078_set078004,"['1.06', '12']"
mkn4pgs00s139_set139084,"['0.74', '6']"
fss3pmj00s128_set128079,"['1.04', '14']"
fkw3kma00s170_set170004,"['0.49', '12']"
mjn2hks01s102_set102103,"['1.38', '13']"
mcn5jgs00s117_set117013,"['0.65', '11']"
mss4lyn00s104_set104069,"['0.92', '15']"
fkn4lms02s186_set186087,"['1.07', '3']"
fss2keh01s067_set067049,"['0.42', '21']"
fjn2ksh01s018_set018075,"['1.32', '9']"
mkn3jyj02s183_set183024,"['0.94', '9']"
fss4lys00s136_set136060,"['0.68', '10']"
fss2kjs01s037_set037091,"['0.99', '4']"
mkn3lgn00s051_set051102,"['0.64', '11']"
fkb4lks00s077_set077015,"['1.0', '9']"
mkw2kds00s044_set044043,"['1.13', '4']"
mkn3lgn00s051_set051018,"['1.33', '23']"
fss3lmw00s002_set002010,"['0.28', '6']"
fkb2ahj00s046_set046064,"['0.48', '26']"
mjn2scg00s090_set090060,"['0.32', '10']"
mcn1lsg00s010_set010002,"['0.33', '16']"
mjn2kcs01s056_set056039,"['1.26', '13']"
fkn3jhj00s054_set054076,"['0.38', '17']"
fss3kmh01s084_set084002,"['0.5', '13']"
fjn1nyr00s190_set190104,"['1.48', '9']"
fjn2pby00s155_set155002,"['0.75', '14']"
mcn3kss00s144_set144100,"['1.35', '16']"
fcb5ash00s157_set157033,"['0.98', '15']"
mjn1chs00s198_set198092,"['0.88', '17']"
fkn3lni00s182_set182031,"['0.33', '13']"
mcn3sgs00s036_set036071,"['0.66', '13']"
mkw1ljh01s177_set177010,"['0.72', '11']"
fss1bjy00s052_set052025,"['0.25', '12']"
fkw3hsh01s188_set188015,"['1.16', '12']"
fcn4lsd00s007_set007068,"['1.37', '23']"
fcn2oyo00s116_set116050,"['1.24', '11']"
fss3yhs01s027_set027072,"['0.82', '15']"
fkb2smj00s059_set059066,"['0.72', '18']"
mss3lch03s148_set148030,"['0.93', '16']"
fcn3jsy00s013_set013095,"['0.98', '11']"
fjn3lbh00s063_set063024,"['0.54', '12']"
mss1kpj00s070_set070026,"['1.04', '17']"
mcn3ksj01s042_set042040,"['1.13', '12']"
mcn2osh00s185_set185004,"['0.33', '10']"
mss2ocs00s138_set138010,"['1.24', '19']"
mkn4csw00s060_set060076,"['0.59', '19']"
fcn3sem00s162_set162097,"['0.29', '14']"
mkw4cws00s112_set112032,"['0.78', '5']"
fcn4jbs00s042_set042057,"['1.19', '12']"
mss3jyj01s146_set146028,"['0.23', '18']"
fss2hyl00s058_set058040,"['0.91', '3']"
fss2chm00s009_set009057,"['1.33', '13']"
mjn3skj00s153_set153086,"['0.97', '11']"
mjn2hks01s102_set102036,"['1.06', '20']"
mjn2jkh01s103_set103080,"['1.45', '6']"
mkw1ljh01s177_set177051,"['0.28', '5']"
fjn3hks00s061_set061089,"['1.16', '13']"
mss3csg00s075_set075026,"['1.17', '26']"
mkn4pgs00s139_set139055,"['0.83', '22']"
fkb2smj00s059_set059063,"['1.0', '25']"
mss3khs03s136_set136049,"['0.44', '11']"
fjn2pkr00s050_set050065,"['1.08', '23']"
fkn4shy00s193_set193056,"['1.21', '10']"
mjn3kjg00s092_set092001,"['0.77', '13']"
fkn3pka00s073_set073053,"['1.18', '10']"
fcn4yyo00s181_set181026,"['1.42', '9']"
mkn3abc00s024_set024080,"['1.31', '13']"
mcn1lch04s193_set193026,"['0.71', '17']"
mss2pgy00s066_set066073,"['0.43', '7']"
fcn4ljs02s197_set197085,"['0.74', '10']"
mkn4jmc00s166_set166065,"['0.51', '7']"
fkw1cek00s195_set195011,"['0.42', '17']"
mkn3jip00s034_set034035,"['1.06', '15']"
fkn3lni00s182_set182011,"['1.19', '21']"
fss2hyl00s058_set058077,"['1.31', '15']"
fss3jek00s085_set085013,"['1.44', '12']"
mkn1hgc00s084_set084080,"['1.08', '12']"
fjn4jms01s153_set153050,"['0.78', '12']"
mss3hsw00s074_set074047,"['0.55', '13']"
fss4jse00s114_set114071,"['1.27', '12']"
fkn3jhj00s054_set054079,"['0.45', '10']"
fkn3lms01s113_set113053,"['0.74', '8']"
fkw3pes00s185_set185006,"['0.3', '23']"
fjb2ssh00s102_set102041,"['1.36', '5']"
mcn3lgh00s150_set150103,"['0.5', '16']"
mss2psj01s061_set061068,"['1.44', '8']"
mss3kyh00s072_set072019,"['1.12', '12']"
mss2psj01s061_set061059,"['1.18', '9']"
mkn2ngw00s055_set055025,"['0.42', '17']"
mjn3lgs00s171_set171039,"['1.19', '8']"
fss2chm00s009_set009099,"['0.57', '24']"
mss4lhs01s168_set168056,"['0.54', '8']"
fss3khs01s025_set025083,"['0.24', '6']"
fjn2jms00s150_set150071,"['1.02', '12']"
mjn3lgs00s171_set171011,"['1.13', '13']"
fcn3lmk00s131_set131072,"['1.29', '14']"
fjb3cks02s105_set105065,"['0.26', '8']"
mss2nys00s006_set006056,"['1.11', '7']"
fcb3kks00s158_set158076,"['0.43', '20']"
fkw4kem00s005_set005052,"['0.96', '9']"
fjb3yhs00s012_set012042,"['0.7', '9']"
fcb1khh01s184_set184073,"['0.83', '16']"
mkn2lkm00s029_set029078,"['0.98', '22']"
mkn4jmg00s077_set077036,"['1.48', '13']"
fjb2kmj00s044_set044080,"['0.34', '7']"
fss2hyj00s036_set036073,"['0.64', '6']"
fss3hhy01s070_set070086,"['1.12', '13']"
fss2ljs01s082_set082037,"['0.85', '10']"
mss3sjy00s071_set071034,"['1.5', '9']"
mkn4kbj00s097_set097066,"['1.16', '12']"
fjb3yhs00s012_set012056,"['1.01', '7']"
fjn3jks00s040_set040103,"['1.48', '13']"
fjn3pyh00s030_set030079,"['1.22', '5']"
fcn5msh00s168_set168102,"['0.55', '20']"
fss3pmj00s128_set128091,"['1.22', '10']"
fss4peo00s004_set004092,"['0.34', '14']"
mjn3jbc00s179_set179016,"['1.32', '16']"
mkw2khr00s050_set050041,"['1.14', '22']"
mkn3ejs00s095_set095008,"['0.99', '12']"
fss3kmh01s084_set084024,"['0.44', '10']"
mss2pug00s007_set007074,"['1.06', '17']"
fjn3pmj01s134_set134104,"['0.36', '3']"
fcb1khh01s184_set184097,"['0.81', '21']"
fjb2kem01s095_set095104,"['1.27', '18']"
mjn2ljy00s196_set196018,"['1.35', '9']"
mjn3lbj01s152_set152103,"['0.29', '11']"
fjn2jms00s150_set150089,"['0.21', '9']"
mkn2mkn00s123_set123084,"['1.42', '9']"
fkw2lch00s047_set047050,"['1.06', '5']"
fss3pyj00s191_set191091,"['1.24', '8']"
mcn3kss00s144_set144026,"['0.47', '7']"
mkw3lbc00s023_set023052,"['0.63', '22']"
mss3ajh01s013_set013092,"['0.46', '15']"
fjn3kyo00s119_set119076,"['1.44', '27']"
mjn5kwg00s155_set155067,"['1.46', '15']"
fkn3kja00s160_set160032,"['1.45', '11']"
fkb2ymh00s016_set016024,"['0.75', '6']"
fjn2pby00s155_set155007,"['0.65', '8']"
mkw2agh00s076_set076088,"['1.32', '22']"
fss1ksh02s019_set019035,"['1.22', '19']"
mss2lsm00s011_set011021,"['0.93', '16']"
fkn4shy00s193_set193061,"['1.25', '10']"
mss4hwb00s030_set030040,"['1.33', '8']"
fkw2khj02s122_set122023,"['0.78', '15']"
fjn3kir00s014_set014001,"['1.07', '6']"
mkn4jmg00s077_set077012,"['1.0', '21']"
mjn2shr00s114_set114100,"['0.39', '12']"
mss3kjp00s094_set094101,"['0.29', '8']"
mss3kah00s160_set160002,"['0.65', '5']"
mss3kjs05s147_set147068,"['0.71', '14']"
mss2hsc00s064_set064054,"['0.68', '16']"
fjb2kem01s095_set095068,"['1.44', '9']"
fkb4lhh00s140_set140082,"['1.2', '11']"
fss2cyh00s056_set056063,"['0.86', '16']"
mkn4eds00s014_set014096,"['1.48', '9']"
mcn2jsm00s143_set143074,"['0.66', '12']"
mjn2kgj00s083_set083025,"['1.37', '15']"
fkn4shy00s193_set193058,"['1.13', '19']"
fjn3ksa00s049_set049095,"['0.9', '12']"
fkn3hsh00s156_set156075,"['1.28', '12']"
mss4hcy00s021_set021048,"['0.32', '6']"
mcn3rhm00s151_set151051,"['1.44', '24']"
mcn1hsy00s192_set192022,"['0.95', '21']"
mss4ybh00s107_set107044,"['0.93', '19']"
mss4jkh03s174_set174047,"['0.44', '15']"
fkw3lsh00s035_set035032,"['1.17', '6']"
fkn3kse00s041_set041051,"['0.73', '11']"
mjn3phs02s047_set047022,"['0.61', '11']"
mjn2jkh01s103_set103076,"['1.26', '15']"
fkw3hhy00s039_set039056,"['0.71', '8']"
fjb2kem01s095_set095073,"['0.68', '8']"
mcn3jsg00s178_set178088,"['1.36', '10']"
mjn4ahs00s145_set145032,"['1.11', '17']"
fkn3lni00s182_set182027,"['1.45', '13']"
mkn3lgn00s051_set051011,"['1.21', '3']"
mkn2kkm00s004_set004064,"['0.5', '11']"
mjn2pjh00s127_set127014,"['1.11', '13']"
mkn4jmg00s077_set077046,"['1.36', '13']"
mcn4hny00s187_set187003,"['0.38', '11']"
fss3pyj00s191_set191050,"['1.16', '8']"
fss3khs00s003_set003093,"['0.7', '10']"
fss4jse00s114_set114058,"['1.17', '8']"
fss4jsy03s143_set143066,"['1.25', '9']"
fcn2lhs00s176_set176029,"['1.08', '16']"
mkn1hgc00s084_set084065,"['0.65', '13']"
fkw2khj02s122_set122079,"['1.19', '11']"
mss3sjy00s071_set071101,"['1.44', '12']"
fcn3cks01s048_set048074,"['1.39', '7']"
mss2pug00s007_set007045,"['0.82', '7']"
mss4hwb00s030_set030014,"['0.41', '10']"
fjn3lbh00s063_set063081,"['0.75', '18']"
mss3kah00s160_set160080,"['0.54', '14']"
mkn3koh01s048_set048034,"['0.82', '16']"
fjn4jks01s149_set149044,"['1.38', '19']"
fcn4pkh01s142_set142050,"['1.41', '10']"
fkb4keh00s031_set031084,"['1.28', '7']"
fcn3hys00s093_set093089,"['0.9', '11']"
fss2keh01s067_set067022,"['0.27', '3']"
mkn3kyh01s182_set182003,"['0.97', '10']"
mjn2pjh00s127_set127068,"['0.86', '9']"
fss4jsy03s143_set143026,"['1.09', '7']"
fjb2kmj00s044_set044065,"['1.09', '16']"
mkn1hgc00s084_set084101,"['0.95', '25']"
mjn2pjh00s127_set127081,"['1.04', '16']"
mjn2ljy00s196_set196069,"['0.29', '25']"
fjb3pjy00s106_set106054,"['1.17', '6']"
mss4lhs01s168_set168083,"['1.25', '17']"
mjn2pjh00s127_set127032,"['0.43', '11']"
fss1jys00s022_set022071,"['1.39', '9']"
fkw4jsh00s154_set154018,"['0.97', '16']"
fkw3yhj01s194_set194012,"['0.74', '16']"
fss4yhj00s060_set060041,"['0.28', '3']"
mkn4kbj00s097_set097047,"['0.56', '13']"
mss2ksh05s065_set065032,"['1.42', '13']"
mkn4phc00s115_set115039,"['1.43', '6']"
mjn4ahs00s145_set145058,"['1.31', '12']"
mss4ljw00s039_set039041,"['0.32', '12']"
mkn2htw00s134_set134053,"['1.46', '9']"
fkb3ksm00s121_set121099,"['0.42', '10']"
mkw3lbc00s023_set023060,"['0.4', '20']"
mss5ssh01s035_set035007,"['1.32', '15']"
mkn4csw00s060_set060011,"['0.96', '13']"
mkw3lbc00s023_set023017,"['0.24', '17']"
mss3cwl00s088_set088010,"['0.85', '6']"
fkw3lsh00s035_set035029,"['0.24', '26']"
fkn2smh00s120_set120076,"['0.66', '24']"
fkn2jsy02s065_set065006,"['1.43', '7']"
mkn3jip00s034_set034097,"['0.97', '8']"
mcn2ojp00s049_set049060,"['1.1', '12']"
fcn4ksj00s038_set038014,"['0.67', '13']"
fkn3kja00s160_set160096,"['1.06', '9']"
mjn3lbj01s152_set152023,"['1.23', '24']"
fjn2jhj01s152_set152055,"['0.79', '8']"
mcn5jgs00s117_set117041,"['0.91', '18']"
mcn2jjs01s085_set085067,"['0.29', '10']"
fss1kej00s068_set068008,"['0.53', '9']"
mkn4kjs04s087_set087011,"['1.06', '18']"
mss2pgy00s066_set066075,"['1.06', '11']"
mjn3sjh01s163_set163011,"['0.43', '15']"
mss1bsc00s012_set012099,"['0.93', '19']"
mkn2ase00s096_set096101,"['0.53', '7']"
fkn2sjs01s123_set123103,"['0.56', '13']"
mss3cwl00s088_set088073,"['0.39', '12']"
mss2ocs00s138_set138045,"['0.68', '4']"
fcn2lhs00s176_set176010,"['1.18', '17']"
mjn3sjh01s163_set163043,"['0.41', '13']"
mjn3lgs00s171_set171019,"['0.68', '11']"
mcn4aib00s197_set197065,"['0.44', '14']"
fcn4ljs02s197_set197054,"['0.96', '7']"
fss4sjs00s023_set023074,"['0.76', '7']"
mss2hhg00s081_set081072,"['0.42', '17']"
mjn2jyg01s141_set141038,"['0.54', '11']"
fkn2khh00s020_set020064,"['0.59', '23']"
fcn3pej00s139_set139051,"['0.41', '14']"
mjn3lgs00s171_set171009,"['0.34', '14']"
fjn2kel00s130_set130045,"['0.88', '14']"
mkw3jes00s058_set058102,"['1.14', '15']"
fcb2kej01s109_set109004,"['0.75', '9']"
fjb4sye00s080_set080084,"['1.19', '21']"
mss3lky00s020_set020044,"['0.7', '24']"
fjb3kmy00s074_set074027,"['1.12', '9']"
fjb2kem01s095_set095004,"['1.25', '21']"
mkn4pgs00s139_set139070,"['0.64', '17']"
fkw3yhj01s194_set194035,"['0.41', '17']"
fkn3pka00s073_set073029,"['0.69', '9']"
mkw1shg00s184_set184018,"['0.54', '6']"
fjn1nyr00s190_set190049,"['0.26', '8']"
fjb3ohs00s090_set090077,"['0.75', '19']"
mkn1hgc00s084_set084059,"['0.81', '14']"
mcn4aib00s197_set197101,"['1.28', '7']"
mcn3sgs00s036_set036055,"['0.46', '9']"
mcn3lgh00s150_set150023,"['0.39', '20']"
fcn5msh00s168_set168010,"['0.55', '12']"
fjn2jms00s150_set150095,"['0.84', '10']"
fcn2kmk00s129_set129015,"['1.04', '14']"
mjn3ksh04s052_set052070,"['1.32', '7']"
fcn2kkh01s172_set172076,"['0.54', '17']"
mss5ssh01s035_set035033,"['1.44', '10']"
fss2hyj00s036_set036038,"['0.84', '15']"
mjn3jbc00s179_set179090,"['0.6', '15']"
mss3kjy01s099_set099076,"['0.86', '24']"
fss2lsy00s146_set146038,"['1.25', '17']"
fkb4keh00s031_set031061,"['0.55', '21']"
mss2kjy00s002_set002027,"['0.61', '21']"
mkn3kyh01s182_set182054,"['0.98', '11']"
fjn1ajh00s174_set174009,"['1.27', '9']"
fjb1shk00s183_set183078,"['0.55', '18']"
mss2ksh03s003_set003002,"['0.98', '15']"
fss2chm00s009_set009083,"['0.25', '19']"
fkb4lhh00s140_set140029,"['0.33', '12']"
mjn4ahs00s145_set145093,"['1.14', '14']"
mss1bsc00s012_set012055,"['0.46', '20']"
fjn4cos00s011_set011090,"['0.46', '3']"
mkn3koh01s048_set048004,"['0.69', '10']"
mss2csj00s080_set080040,"['0.87', '13']"
fss2pkh00s094_set094010,"['0.2', '11']"
mkn4pgs00s139_set139090,"['0.41', '15']"
fcn3sio00s088_set088013,"['0.48', '12']"
mss3jhs00s093_set093103,"['0.35', '22']"
mkw3lji01s191_set191049,"['1.28', '17']"
fjn1ajh00s174_set174027,"['0.55', '9']"
fss2kjs01s037_set037012,"['1.22', '6']"
mss3sdh00s110_set110017,"['0.73', '11']"
mcn4pcg00s109_set109051,"['0.85', '5']"
mcn2jjs01s085_set085068,"['1.25', '17']"
fjn3lbh00s063_set063090,"['1.06', '13']"
mss3khs03s136_set136092,"['1.24', '14']"
fjb4koh00s075_set075039,"['0.82', '29']"
fjb4cbs00s173_set173007,"['1.06', '25']"
fss4ysj00s111_set111072,"['0.47', '10']"
mcn4ybs00s062_set062068,"['0.6', '15']"
fcb3kms00s127_set127062,"['0.28', '8']"
mkw4hym00s199_set199009,"['0.39', '9']"
fss4jhk00s148_set148024,"['1.07', '23']"
fcn3jsy00s013_set013089,"['0.88', '11']"
mkn3ejs00s095_set095045,"['0.6', '12']"
fjn2jhj01s152_set152043,"['1.48', '12']"
mss3csg00s075_set075090,"['0.39', '10']"
fkb3ksm00s121_set121045,"['1.42', '10']"
mss2ocs00s138_set138088,"['1.11', '24']"
mkw4oys00s119_set119006,"['1.41', '12']"
mjn5kwg00s155_set155041,"['1.27', '9']"
fcn2oyo00s116_set116079,"['0.31', '21']"
mcn1lch04s193_set193068,"['1.33', '8']"
mss1kpj00s070_set070038,"['0.67', '10']"
fss3jek00s085_set085087,"['0.99', '31']"
mss4lsw00s045_set045005,"['0.84', '19']"
mjn1jst00s189_set189097,"['0.94', '21']"
fkw3pes00s185_set185018,"['0.46', '20']"
fss2kem02s115_set115038,"['0.32', '12']"
fcn3khs02s138_set138078,"['0.27', '8']"
mcn4keg00s188_set188023,"['0.2', '5']"
mss3hsw00s074_set074103,"['0.72', '11']"
fjn4csh00s164_set164010,"['0.38', '22']"
mkn2yjs01s079_set079098,"['1.07', '17']"
fss3khs01s025_set025006,"['0.61', '17']"
fss3yje00s001_set001067,"['1.06', '17']"
fkw2jyj00s108_set108015,"['1.04', '9']"
mjn4lys01s158_set158050,"['0.48', '7']"
fjb4sye00s080_set080006,"['1.3', '13']"
fkw2lsy01s166_set166010,"['0.96', '12']"
fss2kwi00s026_set026018,"['0.36', '6']"
fkb2ahj00s046_set046025,"['0.26', '12']"
fjb4cbs00s173_set173008,"['0.62', '12']"
